Time [s], Analyzer Name, Decoded Protocol Result
11.697839208333333,ch 1 - async serial,0xD1
11.697926291666667,ch 1 - async serial,0x0E
11.698013333333334,ch 1 - async serial,0xD8
11.698100416666666,ch 1 - async serial,0x0E
11.698187583333333,ch 1 - async serial,0x67
11.698274708333333,ch 1 - async serial,0x0C
11.710687999999999,ch 0 - Async Serial,0x55
11.710774666666667,ch 0 - Async Serial,0x0F
11.710861333333334,ch 0 - Async Serial,0x04
11.710948000000000,ch 0 - Async Serial,0xA2
11.711034666666666,ch 0 - Async Serial,0x03
11.711121374999999,ch 0 - Async Serial,0x0B
11.711208041666668,ch 0 - Async Serial,0x00
11.711294708333334,ch 0 - Async Serial,0x00
11.711381375000000,ch 0 - Async Serial,0x80
11.711468041666667,ch 0 - Async Serial,0x0D
11.711554749999999,ch 0 - Async Serial,0x02
11.711641416666666,ch 0 - Async Serial,0x00
11.711728083333334,ch 0 - Async Serial,0x00
11.711814750000000,ch 0 - Async Serial,0x30
11.711901416666667,ch 0 - Async Serial,0xC1
12.450769458333333,ch 0 - Async Serial,0x55
12.450856125000000,ch 0 - Async Serial,0x11
12.450942791666666,ch 0 - Async Serial,0x04
12.451029500000001,ch 0 - Async Serial,0x92
12.451116166666667,ch 0 - Async Serial,0x03
12.451202833333333,ch 0 - Async Serial,0x0B
12.451289500000000,ch 0 - Async Serial,0x9E
12.451376166666666,ch 0 - Async Serial,0x07
12.451462875000001,ch 0 - Async Serial,0x20
12.451549541666667,ch 0 - Async Serial,0x0D
12.451636208333333,ch 0 - Async Serial,0x03
12.451722875000000,ch 0 - Async Serial,0x01
12.451809541666666,ch 0 - Async Serial,0x00
12.451896208333334,ch 0 - Async Serial,0x00
12.451982916666667,ch 0 - Async Serial,0x00
12.452069583333333,ch 0 - Async Serial,0x6F
12.452156250000000,ch 0 - Async Serial,0xE6
12.455560958333333,ch 1 - async serial,0x55
12.455648083333333,ch 1 - async serial,0x16
12.455735208333333,ch 1 - async serial,0x04
12.455822291666667,ch 1 - async serial,0xFC
12.455909374999999,ch 1 - async serial,0x0B
12.455996499999999,ch 1 - async serial,0x03
12.456083583333333,ch 1 - async serial,0x9E
12.456170666666667,ch 1 - async serial,0x07
12.456257750000001,ch 1 - async serial,0xA0
12.456344833333333,ch 1 - async serial,0x0D
12.456431916666666,ch 1 - async serial,0x03
12.456519041666667,ch 1 - async serial,0x00
12.456606125000000,ch 1 - async serial,0x00
12.456693208333334,ch 1 - async serial,0x03
12.456780291666666,ch 1 - async serial,0xF5
12.456867416666666,ch 1 - async serial,0x0E
12.456954541666667,ch 1 - async serial,0xF6
12.457041666666667,ch 1 - async serial,0x0E
12.457128791666667,ch 1 - async serial,0xF9
12.457215916666666,ch 1 - async serial,0x0E
12.457303041666666,ch 1 - async serial,0x32
12.457390166666666,ch 1 - async serial,0x97
12.470661333333334,ch 0 - Async Serial,0x55
12.470748000000000,ch 0 - Async Serial,0x11
12.470834666666667,ch 0 - Async Serial,0x04
12.470921333333333,ch 0 - Async Serial,0x92
12.471008041666666,ch 0 - Async Serial,0x04
12.471094708333334,ch 0 - Async Serial,0x0B
12.471181375000000,ch 0 - Async Serial,0xC6
12.471268041666667,ch 0 - Async Serial,0x2A
12.471354708333333,ch 0 - Async Serial,0x20
12.471441416666666,ch 0 - Async Serial,0x0D
12.471528083333334,ch 0 - Async Serial,0x02
12.471614750000001,ch 0 - Async Serial,0x00
12.471701416666667,ch 0 - Async Serial,0x00
12.471788083333333,ch 0 - Async Serial,0x00
12.471874750000000,ch 0 - Async Serial,0x01
12.471961458333332,ch 0 - Async Serial,0xEF
12.472048125000001,ch 0 - Async Serial,0x2A
12.476787500000000,ch 1 - async serial,0x55
12.476874583333334,ch 1 - async serial,0x2D
12.476961666666666,ch 1 - async serial,0x04
12.477048750000000,ch 1 - async serial,0xF2
12.477135916666667,ch 1 - async serial,0x0B
12.477223041666667,ch 1 - async serial,0x04
12.477310166666667,ch 1 - async serial,0xC6
12.477397249999999,ch 1 - async serial,0x2A
12.477484333333333,ch 1 - async serial,0xA0
12.477571500000000,ch 1 - async serial,0x0D
12.477658583333334,ch 1 - async serial,0x02
12.477745666666667,ch 1 - async serial,0x00
12.477832833333334,ch 1 - async serial,0x00
12.477919916666666,ch 1 - async serial,0xDD
12.478007083333333,ch 1 - async serial,0x2C
12.478094208333333,ch 1 - async serial,0x00
12.478181333333334,ch 1 - async serial,0x00
12.478268500000000,ch 1 - async serial,0x9A
12.478355625000001,ch 1 - async serial,0xFA
12.478442791666666,ch 1 - async serial,0xFF
12.478529958333333,ch 1 - async serial,0xFF
12.478617083333333,ch 1 - async serial,0xA8
12.478704208333333,ch 1 - async serial,0x0E
12.478791375000000,ch 1 - async serial,0x00
12.478878541666667,ch 1 - async serial,0x00
12.478965666666667,ch 1 - async serial,0xD1
12.479052833333334,ch 1 - async serial,0x07
12.479139916666666,ch 1 - async serial,0x00
12.479227041666666,ch 1 - async serial,0x00
12.479314166666667,ch 1 - async serial,0x02
12.479401291666667,ch 1 - async serial,0x01
12.479488416666667,ch 1 - async serial,0x03
12.479575583333334,ch 1 - async serial,0x36
12.479662708333333,ch 1 - async serial,0x00
12.479749875000000,ch 1 - async serial,0x00
12.479837000000000,ch 1 - async serial,0x00
12.479924166666667,ch 1 - async serial,0x00
12.480011291666667,ch 1 - async serial,0x00
12.480098416666667,ch 1 - async serial,0x00
12.480185541666666,ch 1 - async serial,0x00
12.480272666666666,ch 1 - async serial,0x00
12.480359791666666,ch 1 - async serial,0x10
12.480446916666667,ch 1 - async serial,0x01
12.480534000000000,ch 1 - async serial,0x18
12.480621166666667,ch 1 - async serial,0x5F
12.685705083333334,ch 1 - async serial,0x55
12.685792166666667,ch 1 - async serial,0x1D
12.685879208333333,ch 1 - async serial,0x04
12.685966333333333,ch 1 - async serial,0xDF
12.686053458333333,ch 1 - async serial,0x0B
12.686140541666667,ch 1 - async serial,0x02
12.686227625000001,ch 1 - async serial,0x28
12.686314749999999,ch 1 - async serial,0x00
12.686401875000000,ch 1 - async serial,0x40
12.686489000000000,ch 1 - async serial,0x00
12.686576041666667,ch 1 - async serial,0x32
12.686663125000001,ch 1 - async serial,0x13
12.686750291666666,ch 1 - async serial,0x0E
12.686837416666666,ch 1 - async serial,0x30
12.686924541666666,ch 1 - async serial,0x39
12.687011625000000,ch 1 - async serial,0x33
12.687098750000001,ch 1 - async serial,0x58
12.687185833333332,ch 1 - async serial,0x45
12.687272999999999,ch 1 - async serial,0x35
12.687360125000000,ch 1 - async serial,0x39
12.687447250000000,ch 1 - async serial,0x30
12.687534375000000,ch 1 - async serial,0x35
12.687621500000001,ch 1 - async serial,0x34
12.687708666666667,ch 1 - async serial,0x30
12.687795791666666,ch 1 - async serial,0x30
12.687882916666666,ch 1 - async serial,0x53
12.687970000000000,ch 1 - async serial,0x48
12.688057083333334,ch 1 - async serial,0x6F
12.688144250000001,ch 1 - async serial,0xCA
12.688264000000000,ch 1 - async serial,0x55
12.688351125000001,ch 1 - async serial,0x0E
12.688438250000001,ch 1 - async serial,0x04
12.688525416666666,ch 1 - async serial,0x66
12.688612583333333,ch 1 - async serial,0x0B
12.688699708333333,ch 1 - async serial,0x03
12.688786791666667,ch 1 - async serial,0x29
12.688873916666667,ch 1 - async serial,0x00
12.688961041666667,ch 1 - async serial,0x40
12.689048166666666,ch 1 - async serial,0x0E
12.689135291666666,ch 1 - async serial,0x02
12.689222416666667,ch 1 - async serial,0x00
12.689309541666667,ch 1 - async serial,0x89
12.689396666666667,ch 1 - async serial,0xCB
12.689882333333333,ch 1 - async serial,0x55
12.689969458333334,ch 1 - async serial,0x2A
12.690056583333334,ch 1 - async serial,0x04
12.690143666666666,ch 1 - async serial,0x9C
12.690230833333333,ch 1 - async serial,0x0B
12.690317958333333,ch 1 - async serial,0x03
12.690405083333333,ch 1 - async serial,0x2A
12.690492208333334,ch 1 - async serial,0x00
12.690579291666667,ch 1 - async serial,0x40
12.690666416666666,ch 1 - async serial,0x0E
12.690720000000001,ch 0 - Async Serial,0x55
12.690753500000000,ch 1 - async serial,0x22
12.690806666666667,ch 0 - Async Serial,0x0F
12.690840583333333,ch 1 - async serial,0x88
12.690893333333333,ch 0 - Async Serial,0x04
12.690927708333334,ch 1 - async serial,0x13
12.690980000000000,ch 0 - Async Serial,0xA2
12.691014791666667,ch 1 - async serial,0x1A
12.691066666666666,ch 0 - Async Serial,0x03
12.691101916666666,ch 1 - async serial,0x1E
12.691153375000001,ch 0 - Async Serial,0x0B
12.691189000000000,ch 1 - async serial,0x2D
12.691240041666667,ch 0 - Async Serial,0x29
12.691276083333333,ch 1 - async serial,0x9A
12.691326708333333,ch 0 - Async Serial,0x00
12.691363208333334,ch 1 - async serial,0xFA
12.691413375000000,ch 0 - Async Serial,0x80
12.691450333333334,ch 1 - async serial,0xFF
12.691500041666666,ch 0 - Async Serial,0x0E
12.691537416666666,ch 1 - async serial,0xFF
12.691586750000001,ch 0 - Async Serial,0x02
12.691624500000000,ch 1 - async serial,0xA8
12.691673416666667,ch 0 - Async Serial,0x00
12.691711625000000,ch 1 - async serial,0x0E
12.691760083333333,ch 0 - Async Serial,0x01
12.691798750000000,ch 1 - async serial,0xCC
12.691846750000000,ch 0 - Async Serial,0xCE
12.691885875000001,ch 1 - async serial,0x07
12.691933416666666,ch 0 - Async Serial,0xD7
12.691972958333332,ch 1 - async serial,0x19
12.692060124999999,ch 1 - async serial,0x00
12.692147208333333,ch 1 - async serial,0x36
12.692234333333333,ch 1 - async serial,0x00
12.692321458333334,ch 1 - async serial,0x00
12.692408583333334,ch 1 - async serial,0x00
12.692495666666666,ch 1 - async serial,0x00
12.692582833333333,ch 1 - async serial,0x00
12.692669958333333,ch 1 - async serial,0xF5
12.692757041666667,ch 1 - async serial,0x0E
12.692844166666667,ch 1 - async serial,0xF6
12.692931291666667,ch 1 - async serial,0x0E
12.693018374999999,ch 1 - async serial,0xF9
12.693105458333333,ch 1 - async serial,0x0E
12.693192541666667,ch 1 - async serial,0x00
12.693279666666667,ch 1 - async serial,0x00
12.693366749999999,ch 1 - async serial,0x04
12.693453833333333,ch 1 - async serial,0x58
12.695602333333333,ch 1 - async serial,0x55
12.695689458333334,ch 1 - async serial,0x42
12.695776583333334,ch 1 - async serial,0x04
12.695863749999999,ch 1 - async serial,0xB0
12.695950874999999,ch 1 - async serial,0x0B
12.696038041666666,ch 1 - async serial,0x03
12.696125166666667,ch 1 - async serial,0x2B
12.696212333333333,ch 1 - async serial,0x00
12.696299458333334,ch 1 - async serial,0x40
12.696386583333334,ch 1 - async serial,0x0E
12.696473666666666,ch 1 - async serial,0x23
12.696560791666666,ch 1 - async serial,0x72
12.696647916666667,ch 1 - async serial,0x65
12.696735000000000,ch 1 - async serial,0x63
12.696822125000001,ch 1 - async serial,0x6F
12.696909249999999,ch 1 - async serial,0x72
12.696996374999999,ch 1 - async serial,0x64
12.697083500000000,ch 1 - async serial,0x20
12.697170625000000,ch 1 - async serial,0x35
12.697257750000000,ch 1 - async serial,0x2D
12.697344875000001,ch 1 - async serial,0x36
12.697431958333333,ch 1 - async serial,0x3A
12.697519083333333,ch 1 - async serial,0x09
12.697606250000000,ch 1 - async serial,0x30
12.697693375000000,ch 1 - async serial,0x78
12.697780500000000,ch 1 - async serial,0x30
12.697867583333334,ch 1 - async serial,0x30
12.697954749999999,ch 1 - async serial,0x30
12.698041874999999,ch 1 - async serial,0x30
12.698129041666666,ch 1 - async serial,0x20
12.698216208333333,ch 1 - async serial,0x30
12.698303333333333,ch 1 - async serial,0x30
12.698390500000000,ch 1 - async serial,0x30
12.698477625000001,ch 1 - async serial,0x30
12.698564791666668,ch 1 - async serial,0x30
12.698651916666666,ch 1 - async serial,0x30
12.698739124999999,ch 1 - async serial,0x32
12.698826208333333,ch 1 - async serial,0x30
12.698913375000000,ch 1 - async serial,0x30
12.699000458333334,ch 1 - async serial,0x30
12.699087583333334,ch 1 - async serial,0x30
12.699174749999999,ch 1 - async serial,0x30
12.699261874999999,ch 1 - async serial,0x09
12.699349000000000,ch 1 - async serial,0x30
12.699436083333334,ch 1 - async serial,0x78
12.699523208333334,ch 1 - async serial,0x30
12.699610375000001,ch 1 - async serial,0x30
12.699697499999999,ch 1 - async serial,0x30
12.699784583333333,ch 1 - async serial,0x30
12.699871750000000,ch 1 - async serial,0x20
12.699958875000000,ch 1 - async serial,0x30
12.700046041666667,ch 1 - async serial,0x30
12.700133166666667,ch 1 - async serial,0x30
12.700220249999999,ch 1 - async serial,0x30
12.700307416666666,ch 1 - async serial,0x31
12.700394541666666,ch 1 - async serial,0x38
12.700481625000000,ch 1 - async serial,0x32
12.700568750000000,ch 1 - async serial,0x30
12.700655833333334,ch 1 - async serial,0x30
12.700742958333333,ch 1 - async serial,0x30
12.700830083333333,ch 1 - async serial,0x30
12.700917208333333,ch 1 - async serial,0x30
12.701004375000000,ch 1 - async serial,0x09
12.701091458333334,ch 1 - async serial,0x00
12.701178583333334,ch 1 - async serial,0x53
12.701265708333333,ch 1 - async serial,0x57
12.701732500000000,ch 1 - async serial,0x55
12.701819625000001,ch 1 - async serial,0x2C
12.701906749999999,ch 1 - async serial,0x04
12.701993874999999,ch 1 - async serial,0x36
12.702081000000000,ch 1 - async serial,0x0B
12.702168083333333,ch 1 - async serial,0x03
12.702255166666667,ch 1 - async serial,0x2C
12.702342249999999,ch 1 - async serial,0x00
12.702429374999999,ch 1 - async serial,0x40
12.702516541666666,ch 1 - async serial,0x0D
12.702603708333333,ch 1 - async serial,0x02
12.702690833333333,ch 1 - async serial,0x00
12.702777958333334,ch 1 - async serial,0x1E
12.702865083333334,ch 1 - async serial,0x2D
12.702952208333333,ch 1 - async serial,0x00
12.703039291666666,ch 1 - async serial,0x00
12.703126375000000,ch 1 - async serial,0x9A
12.703213541666667,ch 1 - async serial,0xFA
12.703300666666667,ch 1 - async serial,0xFF
12.703387791666668,ch 1 - async serial,0xFF
12.703474874999999,ch 1 - async serial,0xA8
12.703562083333333,ch 1 - async serial,0x0E
12.703649166666667,ch 1 - async serial,0x00
12.703736291666667,ch 1 - async serial,0x00
12.703823416666667,ch 1 - async serial,0xD1
12.703910541666666,ch 1 - async serial,0x07
12.703997666666666,ch 1 - async serial,0x00
12.704084750000000,ch 1 - async serial,0x00
12.704171916666667,ch 1 - async serial,0x02
12.704259041666667,ch 1 - async serial,0x01
12.704346208333334,ch 1 - async serial,0x03
12.704433333333334,ch 1 - async serial,0x36
12.704520499999999,ch 1 - async serial,0x00
12.704607625000000,ch 1 - async serial,0x00
12.704694708333333,ch 1 - async serial,0x00
12.704781833333334,ch 1 - async serial,0x00
12.704869000000000,ch 1 - async serial,0x00
12.704956083333334,ch 1 - async serial,0x00
12.705043208333333,ch 1 - async serial,0x00
12.705130333333333,ch 1 - async serial,0x00
12.705217458333333,ch 1 - async serial,0x10
12.705304625000000,ch 1 - async serial,0x01
12.705391750000000,ch 1 - async serial,0x5F
12.705478916666667,ch 1 - async serial,0x37
12.705932000000001,ch 1 - async serial,0x55
12.706019124999999,ch 1 - async serial,0x2C
12.706106249999999,ch 1 - async serial,0x04
12.706193416666666,ch 1 - async serial,0x36
12.706280500000000,ch 1 - async serial,0x0B
12.706367666666667,ch 1 - async serial,0x09
12.706454750000001,ch 1 - async serial,0x2D
12.706541916666668,ch 1 - async serial,0x00
12.706629041666666,ch 1 - async serial,0x00
12.706716166666666,ch 1 - async serial,0x0D
12.706803291666667,ch 1 - async serial,0x02
12.706890458333334,ch 1 - async serial,0x00
12.706977583333334,ch 1 - async serial,0x1E
12.707064708333334,ch 1 - async serial,0x2D
12.707151833333333,ch 1 - async serial,0x00
12.707238916666666,ch 1 - async serial,0x00
12.707326083333333,ch 1 - async serial,0x9A
12.707413166666667,ch 1 - async serial,0xFA
12.707500250000001,ch 1 - async serial,0xFF
12.707587416666666,ch 1 - async serial,0xFF
12.707674500000000,ch 1 - async serial,0xA8
12.707761625000000,ch 1 - async serial,0x0E
12.707848750000000,ch 1 - async serial,0x00
12.707935916666667,ch 1 - async serial,0x00
12.708023083333334,ch 1 - async serial,0xD1
12.708110166666666,ch 1 - async serial,0x07
12.708197291666666,ch 1 - async serial,0x00
12.708284416666666,ch 1 - async serial,0x00
12.708371500000000,ch 1 - async serial,0x02
12.708458625000000,ch 1 - async serial,0x01
12.708545750000001,ch 1 - async serial,0x03
12.708632874999999,ch 1 - async serial,0x36
12.708720000000000,ch 1 - async serial,0x00
12.708807083333333,ch 1 - async serial,0x00
12.708894250000000,ch 1 - async serial,0x00
12.708981333333334,ch 1 - async serial,0x00
12.709068458333334,ch 1 - async serial,0x00
12.709155541666666,ch 1 - async serial,0x00
12.709242666666666,ch 1 - async serial,0x00
12.709329750000000,ch 1 - async serial,0x00
12.709416916666667,ch 1 - async serial,0x10
12.709504041666667,ch 1 - async serial,0x01
12.709591166666666,ch 1 - async serial,0x06
12.709678333333333,ch 1 - async serial,0xCB
12.709875833333333,ch 1 - async serial,0x55
12.709962958333334,ch 1 - async serial,0x15
12.710050125000000,ch 1 - async serial,0x04
12.710137250000001,ch 1 - async serial,0xA9
12.710224291666666,ch 1 - async serial,0x0B
12.710311416666666,ch 1 - async serial,0x09
12.710398541666667,ch 1 - async serial,0x2E
12.710485625000000,ch 1 - async serial,0x00
12.710572708333334,ch 1 - async serial,0x00
12.710659791666666,ch 1 - async serial,0x0D
12.710746916666666,ch 1 - async serial,0x03
12.710793875000000,ch 0 - Async Serial,0x55
12.710834083333333,ch 1 - async serial,0x00
12.710880541666667,ch 0 - Async Serial,0x11
12.710921208333334,ch 1 - async serial,0x03
12.710967208333333,ch 0 - Async Serial,0x04
12.711008333333334,ch 1 - async serial,0xF5
12.711053874999999,ch 0 - Async Serial,0x92
12.711095458333334,ch 1 - async serial,0x0E
12.711140583333334,ch 0 - Async Serial,0x03
12.711182583333333,ch 1 - async serial,0xF6
12.711227250000000,ch 0 - Async Serial,0x0B
12.711269666666666,ch 1 - async serial,0x0E
12.711313916666667,ch 0 - Async Serial,0x2A
12.711356750000000,ch 1 - async serial,0xF9
12.711400583333333,ch 0 - Async Serial,0x00
12.711443875000001,ch 1 - async serial,0x0E
12.711487249999999,ch 0 - Async Serial,0x80
12.711531000000001,ch 1 - async serial,0x49
12.711573958333334,ch 0 - Async Serial,0x0E
12.711618083333333,ch 1 - async serial,0x38
12.711660625000000,ch 0 - Async Serial,0x22
12.711747291666667,ch 0 - Async Serial,0x00
12.711833958333333,ch 0 - Async Serial,0x00
12.711920624999999,ch 0 - Async Serial,0x88
12.712007333333334,ch 0 - Async Serial,0x13
12.712094000000000,ch 0 - Async Serial,0x65
12.712180666666667,ch 0 - Async Serial,0x77
12.712267333333333,ch 0 - Async Serial,0x55
12.712353999999999,ch 0 - Async Serial,0x0F
12.712440708333334,ch 0 - Async Serial,0x04
12.712527375000001,ch 0 - Async Serial,0xA2
12.712614041666667,ch 0 - Async Serial,0x03
12.712700708333333,ch 0 - Async Serial,0x0B
12.712787375000000,ch 0 - Async Serial,0x2B
12.712874083333332,ch 0 - Async Serial,0x00
12.712960750000001,ch 0 - Async Serial,0x80
12.713047416666667,ch 0 - Async Serial,0x0E
12.713134083333333,ch 0 - Async Serial,0x23
12.713220750000000,ch 0 - Async Serial,0x00
12.713307458333333,ch 0 - Async Serial,0x00
12.713394125000001,ch 0 - Async Serial,0x1B
12.713480791666667,ch 0 - Async Serial,0xA8
12.713567458333333,ch 0 - Async Serial,0x55
12.713654125000000,ch 0 - Async Serial,0x0F
12.713740833333333,ch 0 - Async Serial,0x04
12.713827500000001,ch 0 - Async Serial,0xA2
12.713914166666667,ch 0 - Async Serial,0x03
12.714000833333333,ch 0 - Async Serial,0x0B
12.714087500000000,ch 0 - Async Serial,0x00
12.714174208333333,ch 0 - Async Serial,0x00
12.714260875000001,ch 0 - Async Serial,0x80
12.714347541666667,ch 0 - Async Serial,0x0D
12.714434208333333,ch 0 - Async Serial,0x02
12.714520875000000,ch 0 - Async Serial,0x00
12.714607541666666,ch 0 - Async Serial,0x00
12.714694250000001,ch 0 - Async Serial,0x30
12.714780916666667,ch 0 - Async Serial,0xC1
13.450892708333333,ch 0 - Async Serial,0x55
13.450979374999999,ch 0 - Async Serial,0x11
13.451066041666667,ch 0 - Async Serial,0x04
13.451152750000000,ch 0 - Async Serial,0x92
13.451239416666667,ch 0 - Async Serial,0x03
13.451326083333333,ch 0 - Async Serial,0x0B
13.451412749999999,ch 0 - Async Serial,0xB6
13.451499416666667,ch 0 - Async Serial,0x0A
13.451586125000000,ch 0 - Async Serial,0x20
13.451672791666667,ch 0 - Async Serial,0x0D
13.451759458333333,ch 0 - Async Serial,0x03
13.451846124999999,ch 0 - Async Serial,0x01
13.451932791666666,ch 0 - Async Serial,0x00
13.452019500000000,ch 0 - Async Serial,0x00
13.452106166666667,ch 0 - Async Serial,0x00
13.452192833333333,ch 0 - Async Serial,0x41
13.452279500000000,ch 0 - Async Serial,0xD4
13.469513833333334,ch 1 - async serial,0x55
13.469601000000001,ch 1 - async serial,0x16
13.469688124999999,ch 1 - async serial,0x04
13.469775250000000,ch 1 - async serial,0xFC
13.469862333333333,ch 1 - async serial,0x0B
13.469949458333334,ch 1 - async serial,0x03
13.470036541666667,ch 1 - async serial,0xB6
13.470123624999999,ch 1 - async serial,0x0A
13.470210750000000,ch 1 - async serial,0xA0
13.470297833333333,ch 1 - async serial,0x0D
13.470385000000000,ch 1 - async serial,0x03
13.470472125000001,ch 1 - async serial,0x00
13.470559250000001,ch 1 - async serial,0x00
13.470646416666666,ch 1 - async serial,0x03
13.470706583333333,ch 0 - Async Serial,0x55
13.470733541666666,ch 1 - async serial,0xF8
13.470793250000000,ch 0 - Async Serial,0x11
13.470820625000000,ch 1 - async serial,0x0E
13.470879916666666,ch 0 - Async Serial,0x04
13.470907750000000,ch 1 - async serial,0xF8
13.470966583333333,ch 0 - Async Serial,0x92
13.470994916666667,ch 1 - async serial,0x0E
13.471053291666667,ch 0 - Async Serial,0x04
13.471082041666667,ch 1 - async serial,0xFA
13.471139958333334,ch 0 - Async Serial,0x0B
13.471169166666666,ch 1 - async serial,0x0E
13.471226625000000,ch 0 - Async Serial,0x96
13.471256291666666,ch 1 - async serial,0x6A
13.471313291666666,ch 0 - Async Serial,0x32
13.471343375000000,ch 1 - async serial,0x52
13.471399958333333,ch 0 - Async Serial,0x20
13.471486625000001,ch 0 - Async Serial,0x0D
13.471573333333334,ch 0 - Async Serial,0x02
13.471660000000000,ch 0 - Async Serial,0x00
13.471746666666666,ch 0 - Async Serial,0x00
13.471833333333333,ch 0 - Async Serial,0x00
13.471920000000001,ch 0 - Async Serial,0x01
13.472006708333334,ch 0 - Async Serial,0xDC
13.472093375000000,ch 0 - Async Serial,0x45
13.490735708333334,ch 1 - async serial,0x55
13.490822791666666,ch 1 - async serial,0x2D
13.490909875000000,ch 1 - async serial,0x04
13.490996958333334,ch 1 - async serial,0xF2
13.491084041666667,ch 1 - async serial,0x0B
13.491171166666666,ch 1 - async serial,0x04
13.491258250000000,ch 1 - async serial,0x96
13.491345333333333,ch 1 - async serial,0x32
13.491432458333334,ch 1 - async serial,0xA0
13.491519583333334,ch 1 - async serial,0x0D
13.491606666666666,ch 1 - async serial,0x02
13.491693833333333,ch 1 - async serial,0x00
13.491780916666666,ch 1 - async serial,0x00
13.491868041666667,ch 1 - async serial,0xF3
13.491955166666667,ch 1 - async serial,0x2C
13.492042250000001,ch 1 - async serial,0x00
13.492129374999999,ch 1 - async serial,0x00
13.492216458333333,ch 1 - async serial,0x5A
13.492303541666667,ch 1 - async serial,0xFA
13.492390666666667,ch 1 - async serial,0xFF
13.492477750000001,ch 1 - async serial,0xFF
13.492564833333333,ch 1 - async serial,0xA8
13.492651958333333,ch 1 - async serial,0x0E
13.492739083333333,ch 1 - async serial,0x00
13.492826208333334,ch 1 - async serial,0x00
13.492913291666667,ch 1 - async serial,0xCE
13.493000416666666,ch 1 - async serial,0x07
13.493087541666666,ch 1 - async serial,0x00
13.493174666666667,ch 1 - async serial,0x00
13.493261750000000,ch 1 - async serial,0x03
13.493348916666667,ch 1 - async serial,0x01
13.493436000000001,ch 1 - async serial,0x03
13.493523083333333,ch 1 - async serial,0x36
13.493610166666667,ch 1 - async serial,0x00
13.493697250000000,ch 1 - async serial,0x00
13.493784375000001,ch 1 - async serial,0x00
13.493871499999999,ch 1 - async serial,0x00
13.493958624999999,ch 1 - async serial,0x00
13.494045750000000,ch 1 - async serial,0x00
13.494132833333333,ch 1 - async serial,0x00
13.494219958333334,ch 1 - async serial,0x00
13.494307083333334,ch 1 - async serial,0x10
13.494394208333333,ch 1 - async serial,0x01
13.494481333333333,ch 1 - async serial,0x26
13.494568458333333,ch 1 - async serial,0xAE
13.687789333333333,ch 1 - async serial,0x55
13.687876458333333,ch 1 - async serial,0x2A
13.687963583333334,ch 1 - async serial,0x04
13.688050666666667,ch 1 - async serial,0x9C
13.688137791666668,ch 1 - async serial,0x0B
13.688224916666666,ch 1 - async serial,0x03
13.688312000000000,ch 1 - async serial,0x2F
13.688399125000000,ch 1 - async serial,0x00
13.688486250000000,ch 1 - async serial,0x40
13.688573375000001,ch 1 - async serial,0x0E
13.688660499999999,ch 1 - async serial,0x22
13.688747583333333,ch 1 - async serial,0x88
13.688834708333333,ch 1 - async serial,0x13
13.688921875000000,ch 1 - async serial,0x1A
13.689009000000000,ch 1 - async serial,0xF3
13.689096125000001,ch 1 - async serial,0x2C
13.689183208333333,ch 1 - async serial,0x5A
13.689270291666666,ch 1 - async serial,0xFA
13.689357458333333,ch 1 - async serial,0xFF
13.689444541666667,ch 1 - async serial,0xFF
13.689531708333334,ch 1 - async serial,0xA8
13.689618833333334,ch 1 - async serial,0x0E
13.689705958333333,ch 1 - async serial,0xCA
13.689793083333333,ch 1 - async serial,0x07
13.689880166666667,ch 1 - async serial,0x1A
13.689967291666667,ch 1 - async serial,0x00
13.690054375000001,ch 1 - async serial,0x36
13.690141458333333,ch 1 - async serial,0x00
13.690228625000000,ch 1 - async serial,0x00
13.690315708333333,ch 1 - async serial,0x00
13.690402791666667,ch 1 - async serial,0x00
13.690489875000001,ch 1 - async serial,0x00
13.690576999999999,ch 1 - async serial,0xF8
13.690664083333333,ch 1 - async serial,0x0E
13.690751125000000,ch 1 - async serial,0xF8
13.690838291666667,ch 1 - async serial,0x0E
13.690925375000001,ch 1 - async serial,0xFA
13.691012458333333,ch 1 - async serial,0x0E
13.691099541666667,ch 1 - async serial,0x00
13.691186625000000,ch 1 - async serial,0x00
13.691273750000001,ch 1 - async serial,0xD5
13.691360791666666,ch 1 - async serial,0x44
13.692102125000000,ch 1 - async serial,0x55
13.692189208333334,ch 1 - async serial,0x2C
13.692276333333334,ch 1 - async serial,0x04
13.692363458333332,ch 1 - async serial,0x36
13.692450583333333,ch 1 - async serial,0x0B
13.692537708333333,ch 1 - async serial,0x03
13.692624791666667,ch 1 - async serial,0x30
13.692711916666667,ch 1 - async serial,0x00
13.692799041666667,ch 1 - async serial,0x40
13.692886208333332,ch 1 - async serial,0x0D
13.692973291666666,ch 1 - async serial,0x02
13.693060416666667,ch 1 - async serial,0x00
13.693147541666667,ch 1 - async serial,0xF3
13.693234666666667,ch 1 - async serial,0x2C
13.693321750000001,ch 1 - async serial,0x00
13.693408916666666,ch 1 - async serial,0x00
13.693496041666666,ch 1 - async serial,0x5A
13.693583125000000,ch 1 - async serial,0xFA
13.693670291666667,ch 1 - async serial,0xFF
13.693757416666667,ch 1 - async serial,0xFF
13.693844541666667,ch 1 - async serial,0xA8
13.693931708333333,ch 1 - async serial,0x0E
13.694018791666666,ch 1 - async serial,0x00
13.694105916666667,ch 1 - async serial,0x00
13.694193083333333,ch 1 - async serial,0xCE
