Time [s],Value,Parity Error,Framing Error
22.753008250000001,1,,
22.753094958333332,85,,
22.753181625000000,17,,
22.753268291666668,4,,
22.753354958333333,146,,
22.753441625000001,3,,
22.753528291666665,11,,
22.753615000000000,95,,
22.753701666666668,0,,
22.753788333333333,128,,
22.753875000000001,14,,
22.753961708333332,34,,
22.754048375000000,0,,
22.754135041666668,0,,
22.754221708333333,136,,
22.754308375000001,19,,
22.754395041666665,179,,
22.754481750000000,235,,
22.754568416666668,85,,
22.754655083333333,15,,
22.754741750000001,4,,
22.754828416666665,162,,
22.754915125000000,3,,
22.755001791666668,11,,
22.755088458333333,0,,
22.755175125000001,0,,
22.755261791666666,128,,
22.755348500000000,13,,
22.755435166666668,2,,
22.755521833333333,0,,
22.755608500000001,0,,
22.755695166666666,48,,
22.755781875000000,193,,
22.772215416666668,85,,
22.772302083333333,14,,
22.772388750000001,4,,
22.772475416666666,102,,
22.772562125000000,1,,
22.772648791666665,11,,
22.772735458333333,99,,
22.772822125000001,0,,
22.772908791666666,192,,
22.772995500000000,0,,
22.773082166666665,11,,
22.773168833333333,0,,
22.773255500000001,4,,
22.773342166666666,242,,
23.351610708333332,85,,
23.351697375000001,14,,
23.351784083333332,4,,
23.351870750000000,102,,
23.351957416666668,40,,
23.352044083333332,11,,
23.352130750000001,92,,
23.352217458333332,0,,
23.352304125000000,192,,
23.352390791666668,0,,
23.352477458333333,11,,
23.352564125000001,0,,
23.352650833333332,174,,
23.352737500000000,18,,
23.451737500000000,85,,
23.451824166666668,17,,
23.451910833333333,4,,
23.451997541666668,146,,
23.452084208333332,3,,
23.452170875000000,11,,
23.452257541666668,219,,
23.452344208333333,41,,
23.452430875000001,32,,
23.452517583333332,13,,
23.452604250000000,3,,
23.452690916666668,1,,
23.452777583333333,0,,
23.452864250000001,0,,
23.452950958333332,0,,
23.453037625000000,233,,
23.453124291666665,244,,
23.971509208333334,85,,
23.971595874999998,17,,
23.971682541666667,4,,
23.971769208333335,146,,
23.971855874999999,3,,
23.971942583333334,11,,
23.972029249999999,219,,
23.972115916666667,41,,
23.972202583333335,32,,
23.972289249999999,13,,
23.972375958333334,3,,
23.972462624999999,1,,
23.972549291666667,0,,
23.972635958333335,0,,
23.972722624999999,0,,
23.972809333333334,233,,
23.972895999999999,244,,
24.451791833333335,85,,
24.451878499999999,17,,
24.451965208333334,4,,
24.452051874999999,146,,
24.452138541666667,3,,
24.452225208333335,11,,
24.452311874999999,219,,
24.452398583333334,44,,
24.452485249999999,32,,
24.452571916666667,13,,
24.452658583333335,3,,
24.452745250000000,1,,
24.452831916666668,0,,
24.452918624999999,0,,
24.453005291666667,0,,
24.453091958333335,136,,
24.453178625000000,99,,
24.491558250000001,85,,
24.491644916666665,17,,
24.491731625000000,4,,
24.491818291666668,146,,
24.491904958333333,3,,
24.491991625000001,11,,
24.492078291666665,219,,
24.492165000000000,41,,
24.492251666666668,32,,
24.492338333333333,13,,
24.492425000000001,3,,
24.492511666666665,1,,
24.492598375000000,0,,
24.492685041666668,0,,
24.492771708333333,0,,
24.492858375000001,233,,
24.492945041666665,244,,
24.860839500000001,5,,Error
25.101700333333334,0,,Error
25.101801875000000,64,,Error
25.101886499999999,61,,Error
25.101969666666665,253,,
25.102053041666668,239,,
