Time [s],Value,Parity Error,Framing Error
4.676867416666667,0,,
4.676954541666666,0,,
4.677041625000000,0,,
4.677128750000000,0,,
4.677215833333333,0,,
4.677302958333334,16,,
4.677390041666666,1,,
4.677477166666667,83,,
4.677564291666667,98,,
4.678030083333334,85,,
4.678117250000000,44,,
4.678204416666667,4,,
4.678291500000000,54,,
4.678378666666666,11,,
4.678465791666667,9,,
4.678552875000000,7,,
4.678639958333333,0,,
4.678727125000000,0,,
4.678814208333334,13,,
4.678901375000000,2,,
4.678988500000000,0,,
4.679075625000000,51,,
4.679162750000000,45,,
4.679249833333333,0,,
4.679336916666666,0,,
4.679424083333333,252,,
4.679511166666667,255,,
4.679598291666666,255,,
4.679685375000000,255,,
4.679772458333334,168,,
4.679859541666667,14,,
4.679946708333333,0,,
4.680033833333333,0,,
4.680120916666667,206,,
4.680208041666667,7,,
4.680295166666666,0,,
4.680382250000000,0,,
4.680469375000000,2,,
4.680556500000000,1,,
4.680643583333334,3,,
4.680730666666666,54,,
4.680817791666667,0,,
4.680904875000000,0,,
4.680991958333333,0,,
4.681079125000000,0,,
4.681166250000000,0,,
4.681253333333333,0,,
4.681340416666667,0,,
4.681427541666666,0,,
4.681514625000000,16,,
4.681601750000000,1,,
4.681688875000000,10,,
4.681775958333334,158,,
4.681986208333333,85,,
4.682073375000000,21,,
4.682160500000000,4,,
4.682247583333333,169,,
4.682334666666667,11,,
4.682421791666667,9,,
4.682508916666666,8,,
4.682596000000000,0,,
4.682683083333333,0,,
4.682770208333333,13,,
4.682857333333334,3,,
4.682944458333333,0,,
4.683031541666667,3,,
4.683118666666667,40,,
4.683205708333333,15,,
4.683292833333334,40,,
4.683379875000000,15,,
4.683467000000000,41,,
4.683554166666666,15,,
4.683641250000000,11,,
4.683728375000000,169,,
5.673096333333334,85,,
5.673183458333333,44,,
5.673270541666667,4,,
5.673357708333334,54,,
5.673444833333333,11,,
5.673531916666667,3,,
5.673619041666667,9,,
5.673706125000000,0,,
5.673793208333334,64,,
5.673880291666666,13,,
5.673967416666667,2,,
5.674054583333334,0,,
5.674141708333333,94,,
5.674228833333333,45,,
5.674315958333334,0,,
5.674403041666666,0,,
5.674490166666667,132,,
5.674577250000000,254,,
5.674664416666666,255,,
5.674751541666667,255,,
5.674838625000000,168,,
5.674925708333333,14,,
5.675012833333334,0,,
5.675099958333333,0,,
5.675187041666667,206,,
5.675274208333334,7,,
5.675361333333333,0,,
5.675448500000000,0,,
5.675535666666667,2,,
5.675622833333334,1,,
5.675710000000000,3,,
5.675797125000000,54,,
5.675884208333334,0,,
5.675971291666666,0,,
5.676058416666667,0,,
5.676145541666667,0,,
5.676232708333333,0,,
5.676319833333333,0,,
5.676406958333334,0,,
5.676494125000000,0,,
5.676581250000000,16,,
5.676668416666667,1,,
5.676755541666667,176,,
5.676842625000000,212,,
5.677295750000000,85,,
5.677382916666667,44,,
5.677470041666667,4,,
5.677557166666666,54,,
5.677644333333333,11,,
5.677731500000000,9,,
5.677818625000000,10,,
5.677905750000000,0,,
5.677992875000000,0,,
5.678080041666667,13,,
5.678167125000000,2,,
5.678254250000000,0,,
5.678341375000000,94,,
5.678428500000000,45,,
5.678515666666667,0,,
5.678602750000000,0,,
5.678689875000000,132,,
5.678777041666667,254,,
5.678864125000000,255,,
5.678951250000000,255,,
5.679038375000000,168,,
5.679125458333333,14,,
5.679212583333333,0,,
5.679299666666667,0,,
5.679386791666666,206,,
5.679473916666667,7,,
5.679561000000000,0,,
5.679648083333333,0,,
5.679735208333334,2,,
5.679822333333333,1,,
5.679909416666667,3,,
5.679996541666666,54,,
5.680083625000000,0,,
5.680170708333334,0,,
5.680257791666667,0,,
5.680344916666667,0,,
5.680432000000000,0,,
5.680519166666667,0,,
5.680606291666667,0,,
5.680693375000000,0,,
5.680780458333333,16,,
5.680867541666666,1,,
5.680954708333333,102,,
5.681041833333333,120,,
5.681239375000000,85,,
5.681326500000000,21,,
5.681413625000000,4,,
5.681500750000000,169,,
5.681587875000000,11,,
5.681675000000000,9,,
5.681762125000000,11,,
5.681849208333333,0,,
5.681936333333334,0,,
5.682023416666667,13,,
5.682110541666667,3,,
5.682197666666666,0,,
5.682284791666667,3,,
5.682371916666667,32,,
5.682459041666666,15,,
5.682546166666667,33,,
5.682633291666667,15,,
5.682720458333334,32,,
5.682807625000000,15,,
5.682894750000000,223,,
5.682981875000000,168,,
6.674553625000000,85,,
6.674640708333333,14,,
6.674727791666666,4,,
6.674814875000000,102,,
6.674901958333334,11,,
6.674989083333333,3,,
6.675076166666667,12,,
6.675163291666666,0,,
6.675250416666667,64,,
6.675337500000000,14,,
6.675424583333333,1,,
6.675511708333334,1,,
6.675598833333333,143,,
6.675685916666667,97,,
6.675796791666667,85,,
6.675883875000000,14,,
6.675971000000000,4,,
6.676058041666667,102,,
6.676145166666666,11,,
6.676232291666667,3,,
6.676319416666667,13,,
6.676406541666666,0,,
6.676493708333333,64,,
6.676580791666667,14,,
6.676667916666666,2,,
6.676755000000000,0,,
6.676842166666667,69,,
6.676929291666666,94,,
6.677416833333333,85,,
6.677503875000000,44,,
6.677591000000000,4,,
6.677678125000000,54,,
6.677765208333334,11,,
6.677852250000000,3,,
6.677939375000000,14,,
6.678026458333333,0,,
6.678113625000000,64,,
6.678200708333334,13,,
6.678287791666667,2,,
6.678374875000000,0,,
6.678462000000000,243,,
6.678549041666667,44,,
6.678636166666666,0,,
6.678723291666667,0,,
6.678810375000000,136,,
6.678897500000000,252,,
6.678984625000000,255,,
6.679071750000000,255,,
6.679158833333333,168,,
6.679245958333333,14,,
6.679333041666666,0,,
6.679420125000000,0,,
6.679507250000000,209,,
6.679594375000000,7,,
6.679681458333333,0,,
6.679768583333333,0,,
6.679855708333333,2,,
6.679942791666667,1,,
6.680029916666666,3,,
6.680117041666667,54,,
6.680204125000000,0,,
6.680291208333333,0,,
6.680378333333334,0,,
6.680465458333333,0,,
6.680552625000000,0,,
6.680639750000000,0,,
6.680726875000000,0,,
6.680814000000000,0,,
6.680901125000000,16,,
6.680988250000000,1,,
6.681075375000000,105,,
6.681162500000000,150,,
6.681628208333334,85,,
6.681715291666666,44,,
6.681802458333333,4,,
6.681889541666667,54,,
6.681976625000000,11,,
6.682063750000000,9,,
6.682150833333333,15,,
6.682237875000000,0,,
6.682324958333333,0,,
6.682412125000000,13,,
6.682499250000000,2,,
6.682586416666667,0,,
6.682673500000000,243,,
6.682760625000000,44,,
6.682847750000000,0,,
6.682934875000000,0,,
6.683021958333334,136,,
6.683109083333333,252,,
6.683196208333333,255,,
6.683283291666666,255,,
6.683370416666667,168,,
6.683457500000000,14,,
6.683544625000000,0,,
6.683631750000000,0,,
6.683718833333334,209,,
6.683805958333333,7,,
6.683893041666667,0,,
6.683980166666666,0,,
6.684067250000000,2,,
6.684154375000000,1,,
6.684241458333333,3,,
6.684328541666667,54,,
6.684415666666666,0,,
6.684502791666667,0,,
6.684589916666667,0,,
6.684677041666666,0,,
6.684764166666667,0,,
6.684851250000000,0,,
6.684938416666666,0,,
6.685025541666667,0,,
6.685112625000000,16,,
6.685199791666666,1,,
6.685286916666667,48,,
6.685374041666667,106,,
6.685584416666667,85,,
6.685671541666666,21,,
6.685758708333333,4,,
6.685845875000000,169,,
6.685933000000000,11,,
6.686020083333333,9,,
6.686107208333333,16,,
6.686194250000000,0,,
6.686281375000000,0,,
6.686368458333333,13,,
6.686455583333333,3,,
6.686542666666667,0,,
6.686629750000000,3,,
6.686716916666667,6,,
6.686804000000000,15,,
6.686891083333333,4,,
6.686978166666667,15,,
6.687065291666666,3,,
6.687152375000000,15,,
6.687239500000000,85,,
6.687326583333333,164,,
7.676511666666666,85,,
7.676598750000000,29,,
7.676685833333333,4,,
7.676772958333333,223,,
7.676860083333334,11,,
7.676947166666666,2,,
7.677034291666667,17,,
7.677121458333334,0,,
7.677208583333333,64,,
7.677295708333333,0,,
7.677382833333334,50,,
7.677469958333333,19,,
7.677557083333333,14,,
7.677644208333334,48,,
7.677731291666666,57,,
7.677818458333333,51,,
7.677905541666667,88,,
7.677992666666666,69,,
7.678079791666667,53,,
7.678166916666667,57,,
7.678254041666666,48,,
7.678341166666667,53,,
7.678428291666667,52,,
7.678515416666666,48,,
7.678602541666667,48,,
7.678689625000000,83,,
7.678776750000000,72,,
7.678863875000000,103,,
7.678950958333333,253,,
7.679433833333333,85,,
7.679520958333334,44,,
7.679608041666667,4,,
7.679695166666667,54,,
7.679782250000000,11,,
7.679869375000000,3,,
7.679956500000000,18,,
7.680043625000000,0,,
7.680130750000000,64,,
7.680217916666667,13,,
7.680305041666666,2,,
7.680392166666667,0,,
7.680479291666667,30,,
7.680566416666666,45,,
7.680653541666667,0,,
7.680740666666667,0,,
7.680827791666666,236,,
7.680914958333333,241,,
7.681002083333333,255,,
7.681089208333334,255,,
7.681176333333333,168,,
7.681263500000000,14,,
7.681350666666667,0,,
7.681437791666666,0,,
7.681524875000000,209,,
7.681612000000000,7,,
7.681699083333333,0,,
7.681786166666667,0,,
7.681873291666666,2,,
7.681960458333333,1,,
7.682047583333333,3,,
7.682134708333333,54,,
7.682221833333333,0,,
7.682308958333333,0,,
7.682396083333333,0,,
7.682483250000000,0,,
7.682570375000000,0,,
7.682657500000000,0,,
7.682744583333333,0,,
7.682831666666667,0,,
7.682918791666666,16,,
7.683005916666667,1,,
7.683093041666667,220,,
7.683180125000000,185,,
7.683645958333333,85,,
7.683733083333333,44,,
7.683820166666667,4,,
7.683907250000000,54,,
7.683994375000000,11,,
7.684081500000000,9,,
7.684168666666666,19,,
7.684255791666667,0,,
7.684342958333334,0,,
7.684430083333333,13,,
7.684517208333333,2,,
7.684604333333334,0,,
7.684691416666666,30,,
7.684778541666667,45,,
7.684865666666667,0,,
7.684952791666666,0,,
7.685039916666667,236,,
7.685127041666667,241,,
7.685214208333333,255,,
7.685301333333333,255,,
7.685388458333334,168,,
7.685475583333333,14,,
7.685562708333333,0,,
7.685649833333334,0,,
7.685737000000000,209,,
7.685824083333333,7,,
7.685911208333334,0,,
7.685998375000000,0,,
7.686085500000000,2,,
7.686172625000000,1,,
7.686259708333333,3,,
7.686346833333333,54,,
7.686433916666667,0,,
7.686521041666666,0,,
7.686608125000000,0,,
7.686695291666667,0,,
7.686782375000000,0,,
7.686869541666667,0,,
7.686956708333334,0,,
7.687043875000000,0,,
7.687130958333333,16,,
7.687218083333334,1,,
7.687305208333333,133,,
7.687392333333333,69,,
7.687589833333333,85,,
7.687676958333333,21,,
7.687764083333334,4,,
7.687851208333333,169,,
7.687938333333333,11,,
7.688025500000000,9,,
7.688112625000000,20,,
7.688199750000000,0,,
7.688286875000000,0,,
7.688374000000000,13,,
7.688461125000000,3,,
7.688548291666667,0,,
7.688635416666667,3,,
7.688722500000000,6,,
7.688809625000000,15,,
7.688896791666667,4,,
7.688983875000000,15,,
7.689071000000000,3,,
7.689158166666667,15,,
7.689245291666666,225,,
7.689332375000000,178,,
8.678221041666667,85,,
8.678308166666667,14,,
8.678395333333333,4,,
8.678482458333333,102,,
8.678569541666667,11,,
8.678656625000000,3,,
8.678743791666667,21,,
8.678830916666668,0,,
8.678918041666666,64,,
8.679005125000000,14,,
8.679092250000000,1,,
8.679179375000000,1,,
8.679266500000001,76,,
8.679353624999999,6,,
8.679464500000000,85,,
8.679551583333334,14,,
8.679638666666667,4,,
8.679725833333332,102,,
8.679812916666666,11,,
8.679900000000000,3,,
8.679987125000000,22,,
8.680074208333334,0,,
8.680161291666666,64,,
8.680248375000000,14,,
8.680335500000000,2,,
8.680422583333334,0,,
8.680509708333334,208,,
8.680596791666666,49,,
8.681084416666666,85,,
8.681171500000000,44,,
8.681258583333333,4,,
8.681345708333334,54,,
8.681432833333334,11,,
8.681519958333332,3,,
8.681607083333333,23,,
8.681694208333333,0,,
8.681781291666667,64,,
8.681868416666667,13,,
8.681955541666667,2,,
8.682042666666666,0,,
8.682129750000000,114,,
8.682216875000000,44,,
8.682304000000000,0,,
8.682391166666667,0,,
8.682478291666667,236,,
8.682565416666666,241,,
8.682652583333333,255,,
8.682739708333333,255,,
8.682826833333333,168,,
8.682913916666667,14,,
8.683001000000001,0,,
8.683088083333333,0,,
8.683175250000000,209,,
8.683262375000000,7,,
8.683349541666667,0,,
8.683436708333334,0,,
8.683523833333334,2,,
8.683610958333333,1,,
8.683698124999999,3,,
8.683785208333333,54,,
8.683872333333333,0,,
8.683959416666667,0,,
8.684046541666667,0,,
8.684133708333333,0,,
8.684220833333333,0,,
8.684307916666667,0,,
8.684395041666667,0,,
8.684482208333334,0,,
8.684569333333334,16,,
8.684656416666666,1,,
8.684743541666666,149,,
8.684830708333333,131,,
8.685296500000000,85,,
8.685383666666667,44,,
8.685470791666667,4,,
8.685557916666667,54,,
8.685644999999999,11,,
8.685732124999999,9,,
8.685819250000000,24,,
8.685906333333334,0,,
8.685993458333334,0,,
8.686080583333334,13,,
8.686167708333333,2,,
8.686254791666666,0,,
8.686341916666667,114,,
8.686429083333334,44,,
8.686516250000000,0,,
8.686603375000001,0,,
8.686690541666668,236,,
8.686777625000000,241,,
8.686864750000000,255,,
8.686951875000000,255,,
8.687039041666667,168,,
8.687126166666667,14,,
8.687213333333334,0,,
8.687300458333333,0,,
8.687387583333333,209,,
8.687474708333333,7,,
8.687561833333334,0,,
8.687648958333334,0,,
8.687736041666666,2,,
8.687823166666666,1,,
8.687910291666666,3,,
8.687997416666667,54,,
8.688084500000000,0,,
8.688171625000001,0,,
8.688258749999999,0,,
8.688345875000000,0,,
8.688433000000000,0,,
8.688520125000000,0,,
8.688607208333334,0,,
8.688694291666666,0,,
8.688781458333333,16,,
8.688868541666666,1,,
8.688955666666667,112,,
8.689042833333334,196,,
8.689253166666667,85,,
8.689340291666667,21,,
8.689427416666666,4,,
8.689514583333333,169,,
8.689601708333333,11,,
8.689688833333333,9,,
8.689775958333334,25,,
8.689863083333334,0,,
8.689950166666666,0,,
8.690037250000000,13,,
8.690124375000000,3,,
8.690211458333334,0,,
8.690298583333334,3,,
8.690385708333332,230,,
8.690472791666666,14,,
8.690559875000000,233,,
8.690646958333334,14,,
8.690734041666667,227,,
8.690821166666666,14,,
8.690908291666666,14,,
8.690995375000000,152,,
9.680391791666667,85,,
9.680478875000000,42,,
9.680566041666667,4,,
9.680653166666668,156,,
9.680740291666666,11,,
9.680827375000000,3,,
9.680914500000000,26,,
9.681001625000000,0,,
9.681088708333334,64,,
9.681175833333333,14,,
9.681262958333333,34,,
9.681350083333333,136,,
9.681437166666667,19,,
9.681524250000001,26,,
9.681611416666666,157,,
9.681698541666666,44,,
9.681785666666666,230,,
9.681872750000000,236,,
9.681959875000000,255,,
9.682047000000001,255,,
9.682134124999999,168,,
9.682221208333333,14,,
9.682308333333333,204,,
9.682395416666667,7,,
9.682482583333334,25,,
9.682569666666666,0,,
9.682656750000000,54,,
9.682743833333333,0,,
9.682830958333334,0,,
9.682918083333334,0,,
9.683005166666666,0,,
9.683092333333333,0,,
9.683179458333333,199,,
9.683266541666667,14,,
9.683353625000001,199,,
9.683440750000001,14,,
9.683527874999999,201,,
9.683614958333333,14,,
9.683702041666667,0,,
9.683789166666667,0,,
9.683876291666667,12,,
9.683963333333333,33,,
9.686111958333333,85,,
9.686199125000000,66,,
9.686286250000000,4,,
9.686373333333334,176,,
9.686460458333332,11,,
9.686547541666666,3,,
9.686634625000000,27,,
9.686721708333334,0,,
9.686808833333334,64,,
9.686895958333333,14,,
9.686983041666666,35,,
9.687070166666667,114,,
9.687157291666667,101,,
9.687244416666667,99,,
9.687331500000001,111,,
9.687418666666666,114,,
9.687505791666666,100,,
9.687592916666667,32,,
9.687680041666667,51,,
9.687767166666667,45,,
9.687854291666667,52,,
9.687941416666666,58,,
9.688028541666666,9,,
9.688115666666667,48,,
9.688202833333333,120,,
9.688289958333334,48,,
9.688377041666667,48,,
9.688464208333333,48,,
9.688551333333333,48,,
9.688638458333333,32,,
9.688725541666667,48,,
9.688812666666667,48,,
9.688899749999999,48,,
9.688986916666666,48,,
9.689074041666666,48,,
9.689161166666667,48,,
9.689248291666667,50,,
9.689335416666667,48,,
9.689422583333334,48,,
9.689509708333333,48,,
9.689596791666666,48,,
9.689683916666667,48,,
9.689771083333333,9,,
9.689858166666667,48,,
9.689945291666668,120,,
9.690032374999999,48,,
9.690119458333333,48,,
9.690206583333334,48,,
9.690293666666667,48,,
9.690380791666668,32,,
9.690467916666666,48,,
9.690555000000000,48,,
9.690642125000000,48,,
9.690729208333334,48,,
9.690816333333334,49,,
9.690903458333333,56,,
9.690990583333333,50,,
9.691077708333333,48,,
9.691164791666667,48,,
9.691251916666667,48,,
9.691339083333334,48,,
9.691426166666666,48,,
9.691513333333333,9,,
9.691600416666667,0,,
9.691687541666667,74,,
9.691774625000001,16,,
9.692263375000000,85,,
9.692350458333333,44,,
9.692437583333334,4,,
9.692524708333334,54,,
9.692611791666666,11,,
9.692698916666666,3,,
9.692786041666666,28,,
9.692873166666667,0,,
9.692960291666667,64,,
9.693047333333332,13,,
9.693134416666666,2,,
9.693221500000000,0,,
9.693308583333334,157,,
9.693395708333334,44,,
9.693482791666666,0,,
9.693569916666666,0,,
9.693657041666667,230,,
9.693744125000000,236,,
9.693831250000001,255,,
9.693918333333333,255,,
9.694005458333333,168,,
9.694092541666667,14,,
9.694179625000000,0,,
9.694266750000001,0,,
9.694353833333333,209,,
9.694440916666666,7,,
9.694528000000000,0,,
9.694615125000000,0,,
9.694702291666667,2,,
9.694789416666667,1,,
9.694876499999999,3,,
9.694963666666666,54,,
9.695050750000000,0,,
9.695137875000000,0,,
9.695225000000001,0,,
9.695312083333333,0,,
9.695399166666666,0,,
9.695486291666667,0,,
9.695573416666667,0,,
9.695660541666667,0,,
9.695747666666668,16,,
9.695834750000000,1,,
9.695921875000000,124,,
9.696009041666667,219,,
9.696461958333334,85,,
9.696549125000001,44,,
9.696636208333333,4,,
9.696723333333333,54,,
9.696810500000000,11,,
9.696897625000000,9,,
9.696984750000000,29,,
9.697071833333334,0,,
9.697158958333333,0,,
9.697246083333333,13,,
9.697333208333333,2,,
9.697420375000000,0,,
9.697507500000000,157,,
9.697594666666667,44,,
9.697681791666668,0,,
9.697768916666666,0,,
9.697856000000000,230,,
9.697943125000000,236,,
9.698030208333334,255,,
9.698117333333334,255,,
9.698204458333333,168,,
9.698291541666666,14,,
9.698378666666667,0,,
9.698465833333334,0,,
9.698552875000001,209,,
9.698639999999999,7,,
9.698727166666666,0,,
9.698814250000000,0,,
9.698901375000000,2,,
9.698988458333334,1,,
9.699075541666666,3,,
9.699162708333333,54,,
9.699249875000000,0,,
9.699336958333333,0,,
9.699424125000000,0,,
9.699511250000000,0,,
9.699598375000001,0,,
9.699685499999999,0,,
9.699772583333333,0,,
9.699859750000000,0,,
9.699946875000000,16,,
9.700034000000000,1,,
9.700121125000001,37,,
9.700208249999999,39,,
9.700405791666666,85,,
9.700492916666667,21,,
9.700580083333334,4,,
9.700667208333334,169,,
9.700754333333334,11,,
9.700841416666666,9,,
9.700928500000000,30,,
9.701015666666667,0,,
9.701102750000000,0,,
9.701189916666667,13,,
9.701277083333334,3,,
9.701364249999999,0,,
9.701451375000000,3,,
9.701538500000000,199,,
9.701625625000000,14,,
9.701712750000000,199,,
9.701799875000001,14,,
9.701887083333334,201,,
9.701974208333333,14,,
9.702061333333333,84,,
9.702148458333333,254,,
10.459942458333334,85,,
10.460029583333334,22,,
10.460116708333333,4,,
10.460203791666666,252,,
10.460290916666667,11,,
10.460378000000000,3,,
10.460465125000001,38,,
10.460552249999999,3,,
10.460639375000000,160,,
10.460726458333333,13,,
10.460813583333334,3,,
10.460900666666667,0,,
10.460987791666666,0,,
10.461074875000000,3,,
10.461161958333333,199,,
10.461249083333334,14,,
10.461336208333334,199,,
10.461423291666666,14,,
10.461510416666666,201,,
10.461597500000000,14,,
10.461684625000000,62,,
10.461771750000000,178,,
10.681875666666667,85,,
10.681962791666667,14,,
10.682049916666667,4,,
10.682137000000001,102,,
10.682224083333333,11,,
10.682311166666667,3,,
10.682398250000000,31,,
10.682485333333334,0,,
10.682572416666666,64,,
10.682659541666666,14,,
10.682746625000000,2,,
10.682833708333334,0,,
10.682920791666668,163,,
10.683007916666666,20,,
10.683488625000001,85,,
10.683575749999999,42,,
10.683662833333333,4,,
10.683749958333333,156,,
10.683837041666667,11,,
10.683924125000001,3,,
10.684011208333333,32,,
10.684098333333333,0,,
10.684185458333333,64,,
10.684272541666667,14,,
10.684359708333334,34,,
10.684446791666666,136,,
10.684533916666666,19,,
10.684621000000000,26,,
10.684708125000000,221,,
10.684795208333334,44,,
10.684882333333332,236,,
10.684969458333333,243,,
10.685056583333333,255,,
10.685143666666667,255,,
10.685230750000001,168,,
10.685317875000001,14,,
10.685405041666666,204,,
10.685492166666666,7,,
10.685579291666667,25,,
10.685666375000000,0,,
10.685753541666667,54,,
10.685840625000001,0,,
10.685927749999999,0,,
10.686014833333333,0,,
10.686101916666667,0,,
10.686189041666667,0,,
10.686276124999999,203,,
10.686363208333333,14,,
10.686450333333333,209,,
10.686537500000000,14,,
10.686624583333334,216,,
10.686711708333334,14,,
10.686798833333333,0,,
10.686885958333333,0,,
10.686973083333333,1,,
10.687060166666667,80,,
10.687814666666666,85,,
10.687901833333333,44,,
10.687988958333333,4,,
10.688076083333334,54,,
10.688163208333334,11,,
10.688250333333333,3,,
10.688337499999999,33,,
10.688424666666666,0,,
10.688511750000000,64,,
10.688598875000000,13,,
10.688686000000001,2,,
10.688773125000001,0,,
10.688860249999999,221,,
10.688947333333333,44,,
10.689034458333333,0,,
10.689121583333334,0,,
10.689208708333334,236,,
10.689295791666666,243,,
10.689382875000000,255,,
10.689470000000000,255,,
10.689557125000000,168,,
10.689644208333334,14,,
10.689731291666666,0,,
10.689818416666666,0,,
10.689905500000000,209,,
10.689992666666667,7,,
10.690079791666667,0,,
10.690166916666668,0,,
10.690254041666666,2,,
10.690341125000000,1,,
10.690428250000000,3,,
10.690515375000000,54,,
10.690602500000001,0,,
10.690689583333333,0,,
10.690776708333333,0,,
10.690863833333333,0,,
10.690951000000000,0,,
10.691038083333334,0,,
10.691125250000001,0,,
10.691212333333333,0,,
10.691299458333333,16,,
10.691386541666667,1,,
10.691473708333334,233,,
10.691560791666667,229,,
10.692114833333333,85,,
10.692201916666667,44,,
10.692289000000001,4,,
10.692376083333333,54,,
10.692463249999999,11,,
10.692550375000000,9,,
10.692637500000000,34,,
10.692724666666667,0,,
10.692811791666667,0,,
10.692898874999999,13,,
10.692985999999999,2,,
10.693073125000000,0,,
10.693160250000000,221,,
10.693247333333334,44,,
10.693334500000001,0,,
10.693421624999999,0,,
10.693508791666666,236,,
10.693595875000000,243,,
10.693683000000000,255,,
10.693770125000000,255,,
10.693857250000001,168,,
10.693944333333333,14,,
10.694031458333333,0,,
10.694118583333333,0,,
10.694205750000000,209,,
10.694292875000000,7,,
10.694380041666667,0,,
10.694467208333334,0,,
10.694554374999999,2,,
10.694641499999999,1,,
10.694728625000000,3,,
10.694815750000000,54,,
10.694902958333333,0,,
10.694990041666667,0,,
10.695077166666668,0,,
10.695164291666666,0,,
10.695251458333333,0,,
10.695338583333333,0,,
10.695425750000000,0,,
10.695512833333334,0,,
10.695600000000001,16,,
10.695687083333333,1,,
10.695774208333333,63,,
10.695861375000000,73,,
10.696058624999999,85,,
10.696145791666666,21,,
10.696232875000000,4,,
10.696320000000000,169,,
10.696407125000000,11,,
10.696494250000001,9,,
10.696581374999999,35,,
10.696668499999999,0,,
10.696755625000000,0,,
10.696842791666667,13,,
10.696929958333333,3,,
10.697017041666667,0,,
10.697104166666668,3,,
